Test group name,Sample name,Length,Width,Thickness,Speed (%/min),Force cell,Données brutes,,
,,(mm),(mm),(mm),(%),(N),,,
20240523_test_1,,0,0,0,0,100,VRAI,,
,,,,,,,,,
Tableau de résultats 1,,,,,,,,,
,Sample name,Length,Speed (%/min),Thickness,Width,Waiting time,Initial length between the clamps,Date de début,Déformation 1 longueur initiale
,,(mm),(%),(mm),(mm),(s),(mm),,(mm)
1,rtv_1mm,4.77,60,1,4,0,45,23/05/2024,4.77
,,,,,,,,,
Tableau de résultats 2,,,,,,,,,
,Sample name,Thickness,Length,Initiql length between the clamps,Speed (%/min),Initial length between the clamps,Waiting time,Date de début,
,,(mm),(mm),(mm),(%),(mm),(s),,
1,rtv_1mm,1,4,4.77,60,45,0,23/05/2024,
,,,,,,,,,
Time (s),Displacement (mm),Shifted displacement 10.89 (mm),Force (N),Strain AS (%),Stress AS (kPa),Nombre total de cycles,Nombre de cycles,Extenso strain (%),
5.99,14.1324,25.0224,0.2699,-418.8171,67.4857,0.5,0.5,4.8477,
6.01,14.1213,25.0113,0.2691,-419.0507,67.274,0.5,0.5,4.8257,
6.03,14.1099,24.9999,0.2674,-419.2903,66.8433,0.5,0.5,4.8018,
6.05,14.0985,24.9885,0.2658,-419.5291,66.4543,0.5,0.5,4.7759,
6.07,14.0873,24.9773,0.2633,-419.7639,65.8307,0.5,0.5,4.756,
6.09,14.0759,24.9659,0.2627,-420.0023,65.6698,0.5,0.5,4.7194,
6.11,14.0649,24.9549,0.2616,-420.2319,65.406,0.5,0.5,4.6765,
6.13,14.0545,24.9445,0.2607,-420.4505,65.1663,0.5,0.5,4.6342,
6.15,14.0449,24.9349,0.2594,-420.653,64.8442,0.5,0.5,4.5983,
6.17,14.0358,24.9258,0.2583,-420.8419,64.5694,0.5,0.5,4.5754,
6.19,14.0272,24.9172,0.2569,-421.0238,64.2258,0.5,0.5,4.5431,
6.21,14.0186,24.9086,0.256,-421.2038,64.0112,0.5,0.5,4.5137,
6.23,14.0102,24.9002,0.2545,-421.3793,63.6165,0.5,0.5,4.5002,
6.25,14.0014,24.8914,0.253,-421.5646,63.2513,0.5,0.5,4.4933,
6.27,13.9918,24.8818,0.2519,-421.7661,62.9684,0.5,0.5,4.479,
6.29,13.9818,24.8718,0.2508,-421.9749,62.7061,0.5,0.5,4.4619,
6.31,13.9716,24.8616,0.2495,-422.1879,62.3862,0.5,0.5,4.4516,
6.33,13.9609,24.8509,0.2485,-422.412,62.1205,0.5,0.5,4.4406,
6.35,13.9496,24.8396,0.2472,-422.6492,61.79,0.5,0.5,4.4201,
6.37,13.938,24.828,0.2457,-422.8933,61.4237,0.5,0.5,4.3906,
6.39,13.9265,24.8165,0.2444,-423.1348,61.0993,0.5,0.5,4.3612,
6.41,13.9152,24.8052,0.2432,-423.3708,60.791,0.5,0.5,4.3384,
6.43,13.9042,24.7942,0.241,-423.6019,60.2545,0.5,0.5,4.3183,
6.45,13.893,24.783,0.24,-423.8366,59.997,0.5,0.5,4.292,
6.47,13.8817,24.7717,0.2387,-424.0733,59.6647,0.5,0.5,4.2691,
6.49,13.8701,24.7601,0.2374,-424.3174,59.3506,0.5,0.5,4.2477,
6.51,13.8583,24.7483,0.2359,-424.5637,58.9774,0.5,0.5,4.2175,
6.53,13.847,24.737,0.2345,-424.7999,58.6177,0.5,0.5,4.187,
6.55,13.8362,24.7262,0.2332,-425.0276,58.3085,0.5,0.5,4.1537,
6.57,13.8257,24.7157,0.2325,-425.2476,58.1211,0.5,0.5,4.1151,
6.59,13.8158,24.7058,0.2313,-425.4554,57.836,0.5,0.5,4.0747,
6.61,13.8065,24.6965,0.2298,-425.6506,57.4428,0.5,0.5,4.0443,
6.63,13.7977,24.6877,0.2291,-425.8352,57.2713,0.5,0.5,4.0079,
6.65,13.7894,24.6794,0.2281,-426.0092,57.0182,0.5,0.5,3.9875,
6.67,13.7812,24.6712,0.2256,-426.1795,56.4053,0.5,0.5,3.9791,
6.69,13.7725,24.6625,0.2243,-426.3632,56.0633,0.5,0.5,3.9699,
6.71,13.7632,24.6532,0.2237,-426.5579,55.9362,0.5,0.5,3.9423,
6.73,13.7538,24.6438,0.223,-426.7548,55.7405,0.5,0.5,3.914,
6.75,13.7443,24.6343,0.2222,-426.9529,55.5433,0.5,0.5,3.893,
6.77,13.7349,24.6249,0.221,-427.1515,55.2618,0.5,0.5,3.8768,
6.79,13.7253,24.6153,0.2199,-427.3517,54.9802,0.5,0.5,3.8598,
6.81,13.7157,24.6057,0.2179,-427.5531,54.479,0.5,0.5,3.8403,
6.83,13.7058,24.5958,0.2168,-427.7607,54.194,0.5,0.5,3.8209,
6.85,13.6957,24.5857,0.2155,-427.9719,53.8869,0.5,0.5,3.8005,
6.87,13.6853,24.5753,0.2144,-428.1905,53.5949,0.5,0.5,3.7806,
6.89,13.6747,24.5647,0.213,-428.4122,53.2552,0.5,0.5,3.7622,
6.91,13.6642,24.5542,0.2117,-428.6338,52.9278,0.5,0.5,3.7414,
6.93,13.6537,24.5437,0.2098,-428.8532,52.4444,0.5,0.5,3.7179,
6.95,13.643,24.533,0.2089,-429.0766,52.2208,0.5,0.5,3.6949,
6.97,13.6323,24.5223,0.2083,-429.3029,52.0798,0.5,0.5,3.6698,
6.99,13.6212,24.5112,0.2067,-429.5336,51.6722,0.5,0.5,3.6441,
7.01,13.6103,24.5003,0.2049,-429.7624,51.2323,0.5,0.5,3.6198,
7.03,13.5997,24.4897,0.2033,-429.9856,50.8338,0.5,0.5,3.5973,
7.05,13.5891,24.4791,0.2026,-430.2065,50.6464,0.5,0.5,3.5736,
7.07,13.5787,24.4687,0.2016,-430.4254,50.3973,0.5,0.5,3.5471,
7.09,13.5684,24.4584,0.2002,-430.6423,50.0623,0.5,0.5,3.5206,
7.11,13.558,24.448,0.1994,-430.86,49.8492,0.5,0.5,3.4961,
7.13,13.5476,24.4376,0.1972,-431.0769,49.3,0.5,0.5,3.4731,
7.15,13.5374,24.4274,0.1953,-431.2908,48.8244,0.5,0.5,3.4493,
7.17,13.5274,24.4174,0.1942,-431.5018,48.5467,0.5,0.5,3.4265,
7.19,13.5174,24.4074,0.1932,-431.7106,48.3074,0.5,0.5,3.4051,
7.21,13.5074,24.3974,0.1921,-431.92,48.0303,0.5,0.5,3.3827,
7.23,13.4972,24.3872,0.1915,-432.1332,47.8815,0.5,0.5,3.3575,
7.25,13.4872,24.3772,0.1902,-432.3435,47.5409,0.5,0.5,3.3315,
7.27,13.4775,24.3675,0.1891,-432.5471,47.2848,0.5,0.5,3.3046,
7.29,13.4682,24.3582,0.1871,-432.742,46.783,0.5,0.5,3.2778,
7.31,13.459,24.349,0.1861,-432.9347,46.5281,0.5,0.5,3.2517,
7.33,13.4501,24.3401,0.1842,-433.1224,46.0522,0.5,0.5,3.226,
7.35,13.4411,24.3311,0.1838,-433.3107,45.9418,0.5,0.5,3.201,
7.37,13.4322,24.3222,0.1828,-433.4963,45.7042,0.5,0.5,3.1777,
7.39,13.4236,24.3136,0.1825,-433.6782,45.6245,0.5,0.5,3.1561,
7.41,13.4151,24.3051,0.1814,-433.856,45.3417,0.5,0.5,3.1357,
7.43,13.4068,24.2968,0.1794,-434.0293,44.861,0.5,0.5,3.1143,
7.45,13.3983,24.2883,0.178,-434.2078,44.5079,0.5,0.5,3.0915,
7.47,13.3897,24.2797,0.1764,-434.3886,44.0879,0.5,0.5,3.0686,
7.49,13.3808,24.2708,0.1759,-434.5746,43.9832,0.5,0.5,3.0476,
7.51,13.3718,24.2618,0.1751,-434.7635,43.771,0.5,0.5,3.0271,
7.53,13.3628,24.2528,0.1744,-434.951,43.5961,0.5,0.5,3.0074,
7.55,13.3541,24.2441,0.1737,-435.1345,43.4211,0.5,0.5,2.9874,
7.57,13.3457,24.2357,0.1721,-435.3093,43.0276,0.5,0.5,2.9691,
7.59,13.3372,24.2272,0.1707,-435.4877,42.6673,0.5,0.5,2.9516,
7.61,13.3286,24.2186,0.1691,-435.6688,42.2655,0.5,0.5,2.9332,
7.63,13.3197,24.2097,0.1678,-435.8561,41.9613,0.5,0.5,2.915,
7.65,13.3104,24.2004,0.1672,-436.0505,41.7964,0.5,0.5,2.8944,
7.67,13.3011,24.1911,0.1663,-436.2447,41.584,0.5,0.5,2.8724,
7.69,13.2921,24.1821,0.1657,-436.4343,41.4192,0.5,0.5,2.8506,
7.71,13.2833,24.1733,0.1642,-436.6177,41.0544,0.5,0.5,2.827,
7.73,13.2744,24.1644,0.1634,-436.8047,40.8416,0.5,0.5,2.8032,
7.75,13.2655,24.1555,0.1617,-436.9915,40.419,0.5,0.5,2.7808,
7.77,13.2564,24.1464,0.1604,-437.1814,40.1017,0.5,0.5,2.7598,
7.79,13.2473,24.1373,0.1594,-437.3737,39.8618,0.5,0.5,2.7379,
7.81,13.2382,24.1282,0.1584,-437.563,39.6024,0.5,0.5,2.7151,
7.83,13.2296,24.1196,0.1569,-437.7451,39.2284,0.5,0.5,2.6911,
7.85,13.2213,24.1113,0.1559,-437.9182,38.9777,0.5,0.5,2.6672,
7.87,13.213,24.103,0.1554,-438.0924,38.8486,0.5,0.5,2.6433,
7.89,13.2049,24.0949,0.154,-438.2628,38.5101,0.5,0.5,2.6205,
7.91,13.1967,24.0867,0.1524,-438.4332,38.1002,0.5,0.5,2.5967,
7.93,13.1885,24.0785,0.1516,-438.6059,37.8923,0.5,0.5,2.5743,
7.95,13.1804,24.0704,0.1512,-438.7755,37.7992,0.5,0.5,2.5543,
7.97,13.1725,24.0625,0.1503,-438.9421,37.5763,0.5,0.5,2.5377,
7.99,13.1647,24.0547,0.1494,-439.104,37.3593,0.5,0.5,2.5212,
8.01,13.1569,24.0469,0.1482,-439.2686,37.0449,0.5,0.5,2.5043,
8.03,13.1486,24.0386,0.1472,-439.4431,36.8085,0.5,0.5,2.4881,
8.05,13.14,24.03,0.1449,-439.6225,36.2309,0.5,0.5,2.4716,
8.07,13.131,24.021,0.1439,-439.811,35.98,0.5,0.5,2.4546,
8.09,13.1218,24.0118,0.1425,-440.0041,35.6324,0.5,0.5,2.4364,
8.11,13.1126,24.0026,0.1424,-440.1964,35.5965,0.5,0.5,2.4181,
8.13,13.1036,23.9936,0.1413,-440.3851,35.3347,0.5,0.5,2.4008,
8.15,13.0946,23.9846,0.1404,-440.5741,35.1092,0.5,0.5,2.3815,
8.17,13.0854,23.9754,0.1392,-440.767,34.7951,0.5,0.5,2.362,
8.19,13.0761,23.9661,0.1377,-440.9614,34.4351,0.5,0.5,2.3403,
8.21,13.0665,23.9565,0.1363,-441.1625,34.0706,0.5,0.5,2.3195,
8.23,13.0569,23.9469,0.1353,-441.3651,33.8296,0.5,0.5,2.2989,
8.25,13.0473,23.9373,0.1344,-441.5658,33.6006,0.5,0.5,2.2783,
8.27,13.038,23.9279,0.133,-441.7621,33.2442,0.5,0.5,2.2582,
8.29,13.0284,23.9184,0.1319,-441.9615,32.9735,0.5,0.5,2.2362,
8.31,13.019,23.909,0.1305,-442.1599,32.6285,0.5,0.5,2.2131,
8.33,13.0095,23.8995,0.1294,-442.3589,32.3569,0.5,0.5,2.1912,
8.35,12.9999,23.8899,0.1284,-442.5589,32.1032,0.5,0.5,2.1691,
8.37,12.9905,23.8805,0.1271,-442.7563,31.7735,0.5,0.5,2.1473,
8.39,12.9813,23.8713,0.1255,-442.9495,31.38,0.5,0.5,2.1264,
8.41,12.9723,23.8623,0.1238,-443.138,30.9577,0.5,0.5,2.1038,
8.43,12.9632,23.8532,0.1228,-443.3283,30.7022,0.5,0.5,2.0791,
8.45,12.9543,23.8443,0.1224,-443.5154,30.6105,0.5,0.5,2.0538,
8.47,12.9453,23.8353,0.1218,-443.7044,30.4508,0.5,0.5,2.0318,
8.49,12.9363,23.8263,0.1207,-443.8941,30.1686,0.5,0.5,2.012,
8.51,12.9273,23.8173,0.1187,-444.0822,29.6696,0.5,0.5,1.9908,
8.53,12.9185,23.8085,0.1175,-444.2656,29.3707,0.5,0.5,1.9716,
8.55,12.9099,23.7999,0.1157,-444.4473,28.9374,0.5,0.5,1.9529,
8.57,12.9009,23.7909,0.1151,-444.6348,28.7789,0.5,0.5,1.9322,
8.59,12.892,23.782,0.1141,-444.8222,28.518,0.5,0.5,1.91,
8.61,12.8829,23.7729,0.1134,-445.0125,28.3407,0.5,0.5,1.8881,
8.63,12.8739,23.7639,0.112,-445.2009,27.9984,0.5,0.5,1.8663,
8.65,12.8651,23.7551,0.111,-445.3856,27.7591,0.5,0.5,1.8463,
8.67,12.8566,23.7466,0.1097,-445.564,27.4248,0.5,0.5,1.8259,
8.69,12.8484,23.7384,0.1078,-445.7359,26.9382,0.5,0.5,1.8077,
8.71,12.8399,23.7299,0.107,-445.9135,26.7464,0.5,0.5,1.791,
8.73,12.8313,23.7213,0.1057,-446.0938,26.4266,0.5,0.5,1.7744,
8.75,12.8223,23.7123,0.1052,-446.2821,26.2963,0.5,0.5,1.7574,
8.77,12.813,23.703,0.1043,-446.4773,26.0798,0.5,0.5,1.7397,
8.79,12.8036,23.6936,0.1034,-446.6752,25.8494,0.5,0.5,1.7233,
8.81,12.7942,23.6842,0.1018,-446.8721,25.4542,0.5,0.5,1.707,
8.83,12.7848,23.6748,0.0999,-447.0701,24.9631,0.5,0.5,1.6908,
8.85,12.7749,23.6649,0.0983,-447.276,24.5647,0.5,0.5,1.6732,
8.87,12.7649,23.6549,0.0972,-447.4857,24.2876,0.5,0.5,1.6533,
8.89,12.7547,23.6447,0.0962,-447.7003,24.0446,0.5,0.5,1.6334,
8.91,12.7444,23.6344,0.095,-447.9156,23.7548,0.5,0.5,1.614,
8.93,12.7343,23.6243,0.094,-448.1288,23.4989,0.5,0.5,1.5955,
8.95,12.7242,23.6142,0.0927,-448.3397,23.1817,0.5,0.5,1.5786,
8.97,12.7138,23.6038,0.0912,-448.5568,22.8116,0.5,0.5,1.5614,
8.99,12.7032,23.5932,0.0893,-448.78,22.3318,0.5,0.5,1.541,
9.01,12.6923,23.5823,0.0888,-449.0074,22.1901,0.5,0.5,1.5185,
9.03,12.6816,23.5716,0.0874,-449.2325,21.8545,0.5,0.5,1.4964,
9.05,12.6711,23.5611,0.0856,-449.4537,21.4089,0.5,0.5,1.4747,
9.07,12.6607,23.5507,0.0841,-449.6714,21.0139,0.5,0.5,1.4529,
9.09,12.6503,23.5403,0.0833,-449.8898,20.8214,0.5,0.5,1.4297,
9.11,12.6398,23.5298,0.0814,-450.1082,20.3419,0.5,0.5,1.4066,
9.13,12.6294,23.5194,0.0799,-450.3272,19.9699,0.5,0.5,1.3821,
9.15,12.6191,23.5091,0.0789,-450.542,19.7152,0.5,0.5,1.3575,
9.17,12.6093,23.4993,0.0778,-450.748,19.4488,0.5,0.5,1.3344,
9.19,12.5999,23.4899,0.0762,-450.946,19.0529,0.5,0.5,1.3102,
9.21,12.5903,23.4803,0.0752,-451.1459,18.7948,0.5,0.5,1.2856,
9.23,12.5808,23.4708,0.0738,-451.3462,18.4492,0.5,0.5,1.261,
9.25,12.5711,23.4611,0.0734,-451.5488,18.3382,0.5,0.5,1.2375,
9.27,12.5616,23.4516,0.0715,-451.7483,17.886,0.5,0.5,1.2148,
9.29,12.5523,23.4423,0.0701,-451.9442,17.5314,0.5,0.5,1.1941,
9.31,12.5433,23.4333,0.0679,-452.1324,16.9747,0.5,0.5,1.1737,
9.33,12.5343,23.4243,0.0666,-452.3203,16.6449,0.5,0.5,1.1552,
9.35,12.5253,23.4153,0.0661,-452.5103,16.5225,0.5,0.5,1.1381,
9.37,12.5161,23.4061,0.0652,-452.7025,16.3041,0.5,0.5,1.1198,
9.39,12.5068,23.3968,0.0646,-452.8973,16.1462,0.5,0.5,1.1001,
9.41,12.4976,23.3876,0.0634,-453.0894,15.8574,0.5,0.5,1.0803,
9.43,12.4886,23.3786,0.0628,-453.2788,15.6994,0.5,0.5,1.0607,
9.45,12.4798,23.3698,0.0605,-453.4632,15.1267,0.5,0.5,1.0395,
9.47,12.4708,23.3608,0.0593,-453.651,14.8275,0.5,0.5,1.0174,
9.49,12.4619,23.3519,0.0586,-453.8395,14.6479,0.5,0.5,0.9945,
9.51,12.4528,23.3428,0.0576,-454.0291,14.3961,0.5,0.5,0.9722,
9.53,12.4437,23.3337,0.0567,-454.2201,14.177,0.5,0.5,0.9499,
9.55,12.4347,23.3247,0.0563,-454.4079,14.0786,0.5,0.5,0.926,
9.57,12.4261,23.3161,0.0551,-454.5901,13.765,0.5,0.5,0.9031,
9.59,12.4177,23.3077,0.0529,-454.7652,13.232,0.5,0.5,0.8808,
9.61,12.4093,23.2993,0.0515,-454.9411,12.8814,0.5,0.5,0.8581,
9.63,12.4011,23.2911,0.0509,-455.1133,12.7205,0.5,0.5,0.8336,
9.65,12.393,23.283,0.0498,-455.2822,12.4609,0.5,0.5,0.8106,
9.67,12.3849,23.2749,0.0495,-455.4536,12.372,0.5,0.5,0.7913,
9.69,12.3768,23.2668,0.0481,-455.6229,12.0343,0.5,0.5,0.773,
9.71,12.3688,23.2588,0.0475,-455.7895,11.8664,0.5,0.5,0.7531,
9.73,12.3612,23.2512,0.0461,-455.9494,11.5312,0.5,0.5,0.7326,
9.75,12.3539,23.2439,0.0445,-456.1035,11.1235,0.5,0.5,0.7125,
9.77,12.3462,23.2362,0.0438,-456.2646,10.9587,0.5,0.5,0.6918,
9.79,12.3384,23.2284,0.0423,-456.4277,10.5668,0.5,0.5,0.6715,
9.81,12.3305,23.2205,0.0409,-456.5927,10.2331,0.5,0.5,0.6524,
9.83,12.3224,23.2124,0.0408,-456.7637,10.1912,0.5,0.5,0.6339,
9.85,12.3142,23.2042,0.0399,-456.9354,9.9767,0.5,0.5,0.6145,
9.87,12.306,23.196,0.0388,-457.1071,9.7121,0.5,0.5,0.5974,
9.89,12.2979,23.1879,0.0377,-457.2775,9.4339,0.5,0.5,0.5825,
9.91,12.2896,23.1796,0.0356,-457.4506,8.8977,0.5,0.5,0.5678,
9.93,12.2811,23.1711,0.0342,-457.6294,8.5523,0.5,0.5,0.5506,
9.95,12.2725,23.1625,0.0333,-457.8086,8.3263,0.5,0.5,0.5321,
9.97,12.2636,23.1536,0.0328,-457.995,8.2027,0.5,0.5,0.5151,
9.99,12.2546,23.1446,0.0319,-458.1843,7.9751,0.5,0.5,0.4977,
10.01,12.2456,23.1356,0.0304,-458.3728,7.608,0.5,0.5,0.4789,
10.03,12.2367,23.1267,0.0297,-458.5589,7.4297,0.5,0.5,0.4597,
10.05,12.2279,23.1179,0.0281,-458.7451,7.0145,0.5,0.5,0.4412,
10.07,12.2188,23.1088,0.0265,-458.9352,6.6221,0.5,0.5,0.4219,
10.09,12.2097,23.0997,0.0254,-459.125,6.3549,0.5,0.5,0.4036,
10.11,12.2004,23.0904,0.0245,-459.3212,6.1295,0.5,0.5,0.386,
10.13,12.1909,23.0809,0.0237,-459.5197,5.9174,0.5,0.5,0.3662,
10.15,12.1815,23.0715,0.0224,-459.7172,5.6037,0.5,0.5,0.3467,
10.17,12.1723,23.0623,0.0213,-459.9097,5.3199,0.5,0.5,0.3267,
10.19,12.1631,23.0531,0.02,-460.1019,4.9971,0.5,0.5,0.3049,
10.21,12.154,23.044,0.0184,-460.2938,4.5879,0.5,0.5,0.2844,
10.23,12.1448,23.0348,0.0163,-460.4866,4.068,0.5,0.5,0.2666,
10.25,12.1353,23.0253,0.0152,-460.6846,3.7984,0.5,0.5,0.2496,
10.27,12.1259,23.0159,0.0141,-460.8829,3.5243,0.5,0.5,0.2314,
10.29,12.1164,23.0064,0.0144,-461.0808,3.5993,0.5,0.5,0.2125,
10.31,12.1071,22.9971,0.0127,-461.2761,3.1677,0.5,0.5,0.1953,
10.33,12.0975,22.9875,0.0113,-461.4788,2.8252,0.5,0.5,0.1786,
10.35,12.0874,22.9774,0.01,-461.6891,2.5081,0.5,0.5,0.161,
10.37,12.077,22.967,0.0086,-461.9081,2.1419,0.5,0.5,0.1427,
10.39,12.0664,22.9564,0.0067,-462.1295,1.6763,0.5,0.5,0.1251,
10.41,12.0559,22.9459,0.0057,-462.3507,1.4181,0.5,0.5,0.1069,
10.43,12.0456,22.9356,0.0041,-462.5661,1.0267,0.5,0.5,0.0885,
10.45,12.0353,22.9253,0.0029,-462.783,0.7178,0.5,0.5,0.0711,
10.47,12.0248,22.9148,0.0012,-463.0027,0.303,0.5,0.5,0.0542,
10.49,12.0139,22.9039,0.0002,-463.2298,0.0459,0.5,0.5,0.0374,
10.497,12.0101,22.9001,0,-463.3104,-0.0031,1,1,0.032,
10.498,12.0095,22.8995,0,-463.3219,-0.0083,1,1,0.0313,
10.518,11.9984,22.8884,-0.0012,-463.5552,-0.3033,1,1,0.0191,
10.519,11.9979,22.8879,-0.0013,-463.567,-0.3244,1,1,0.0184,
10.539,11.9866,22.8766,-0.0029,-463.8034,-0.7329,1,1,0.0051,
10.559,11.9753,22.8653,-0.004,-464.0391,-1.005,1,1,-0.0089,
10.579,11.9649,22.8549,-0.0061,-464.2585,-1.5285,1,1,-0.0229,
10.599,11.9556,22.8456,-0.0051,-464.4538,-1.2681,1,1,-0.0343,
10.619,11.9498,22.8398,-0.0045,-464.5739,-1.1199,1,1,-0.0363,
10.639,11.9483,22.8383,-0.0061,-464.6057,-1.5317,1,1,-0.0326,
10.659,11.9485,22.8385,-0.008,-464.6011,-2.0115,1,1,-0.0255,
10.679,11.9489,22.8389,-0.0087,-464.5931,-2.176,1,1,-0.0117,
10.699,11.9491,22.8391,-0.0087,-464.5894,-2.1626,1,1,0.0024,
10.719,11.9492,22.8392,-0.0081,-464.5871,-2.023,1,1,0.0122,
10.739,11.9492,22.8392,-0.0079,-464.5863,-1.9682,1,1,0.0172,
10.759,11.9493,22.8393,-0.0077,-464.5847,-1.9146,1,1,0.0127,
10.779,11.9495,22.8395,-0.0077,-464.58,-1.9186,1,1,-0.005,
10.799,11.9498,22.8398,-0.0073,-464.5743,-1.8152,1,1,-0.0157,
10.819,11.95,22.84,-0.0076,-464.5707,-1.8985,1,1,-0.0034,
10.839,11.95,22.84,-0.0074,-464.5695,-1.8471,1,1,0.0099,
10.859,11.9501,22.8401,-0.0073,-464.5674,-1.8211,1,1,0.0136,
10.879,11.9503,22.8403,-0.0079,-464.5632,-1.9807,1,1,0.0081,
10.899,11.9506,22.8406,-0.0077,-464.5573,-1.9322,1,1,-0.0019,
10.919,11.9509,22.8409,-0.0075,-464.5507,-1.8722,1,1,-0.0063,
10.939,11.9512,22.8412,-0.0071,-464.5449,-1.7802,1,1,-0.0032,
10.959,11.9515,22.8415,-0.0068,-464.5386,-1.6946,1,1,-0.0111,
10.979,11.9522,22.8422,-0.0067,-464.524,-1.6807,1,1,-0.0193,
10.999,11.9533,22.8433,-0.0076,-464.5019,-1.897,1,1,-0.0205,
11.019,11.9546,22.8446,-0.0072,-464.4731,-1.8088,1,1,-0.0207,
11.039,11.9566,22.8466,-0.0063,-464.4321,-1.5665,1,1,-0.0193,
11.059,11.9594,22.8494,-0.0054,-464.3738,-1.3514,1,1,-0.0085,
11.079,11.963,22.853,-0.0049,-464.2975,-1.2364,1,1,0.0064,
11.099,11.9675,22.8575,-0.0043,-464.2028,-1.0639,1,1,0.0193,
11.119,11.9727,22.8627,-0.0033,-464.0949,-0.8352,1,1,0.0184,
11.139,11.9784,22.8684,-0.0028,-463.975,-0.6978,1,1,0.0179,
11.159,11.9851,22.8751,-0.0027,-463.8349,-0.6654,1,1,0.0252,
11.179,11.993,22.883,-0.0012,-463.6697,-0.2966,1,1,0.0307,
11.199,12.0018,22.8918,0.0004,-463.4833,0.1059,1,1,0.0324,
11.219,12.0118,22.9018,0.0011,-463.2742,0.2805,1,1,0.0375,
11.239,12.0226,22.9126,0.0023,-463.0472,0.5802,1,1,0.0524,
11.259,12.0342,22.9242,0.0046,-462.806,1.1608,1,1,0.0708,
11.279,12.0462,22.9362,0.0064,-462.5544,1.5969,1,1,0.0822,
11.299,12.059,22.949,0.0073,-462.2855,1.8242,1,1,0.0859,
11.319,12.0727,22.9627,0.0092,-461.997,2.303,1,1,0.0883,
11.339,12.0874,22.9774,0.0114,-461.6887,2.8532,1,1,0.1,
11.359,12.1029,22.9929,0.0133,-461.3652,3.3311,1,1,0.1196,
11.379,12.1189,23.0089,0.0155,-461.0296,3.8719,1,1,0.1434,
11.399,12.1353,23.0253,0.0181,-460.6859,4.5247,1,1,0.1724,
11.419,12.1517,23.0417,0.0196,-460.3423,4.8912,1,1,0.2117,
11.439,12.1675,23.0575,0.021,-460.0115,5.2479,1,1,0.2802,
11.459,12.1818,23.0718,0.0228,-459.7111,5.7059,1,1,0.3301,
11.479,12.1952,23.0852,0.0249,-459.4295,6.2271,1,1,0.3511,
11.499,12.2087,23.0987,0.0272,-459.1474,6.8027,1,1,0.3664,
11.519,12.2225,23.1125,0.0294,-458.8565,7.3379,1,1,0.3944,
11.539,12.2365,23.1265,0.0307,-458.5638,7.6851,1,1,0.4301,
11.559,12.2503,23.1403,0.0327,-458.2749,8.1736,1,1,0.47,
11.579,12.2635,23.1535,0.0343,-457.9987,8.5699,1,1,0.5037,
11.599,12.2761,23.1661,0.0364,-457.7332,9.1071,1,1,0.5276,
11.619,12.2889,23.1789,0.0381,-457.4649,9.5138,1,1,0.5463,
11.639,12.3022,23.1922,0.0397,-457.1867,9.932,1,1,0.5753,
11.659,12.3154,23.2054,0.0412,-456.9102,10.3029,1,1,0.613,
11.679,12.3281,23.2181,0.0427,-456.6441,10.6671,1,1,0.6497,
11.699,12.3404,23.2304,0.0434,-456.386,10.8442,1,1,0.692,
11.719,12.3522,23.2422,0.0463,-456.1383,11.5673,1,1,0.7228,
11.739,12.3641,23.2541,0.0487,-455.8893,12.1839,1,1,0.7474,
11.759,12.3762,23.2662,0.05,-455.636,12.4955,1,1,0.7618,
11.779,12.3885,23.2785,0.0509,-455.3765,12.7206,1,1,0.7766,
11.799,12.4012,23.2912,0.0518,-455.1116,12.9468,1,1,0.804,
11.819,12.4137,23.3037,0.0538,-454.8499,13.4375,1,1,0.8361,
11.839,12.426,23.316,0.0555,-454.5909,13.8853,1,1,0.8627,
11.859,12.4383,23.3283,0.058,-454.3325,14.5027,1,1,0.8889,
11.879,12.4505,23.3405,0.0589,-454.0772,14.7375,1,1,0.9331,
11.899,12.4621,23.3521,0.0607,-453.8341,15.174,1,1,0.9721,
11.919,12.4732,23.3632,0.0618,-453.6017,15.4445,1,1,1.0068,
11.939,12.4841,23.3741,0.0632,-453.3732,15.8059,1,1,1.0303,
11.959,12.4952,23.3852,0.0648,-453.1411,16.2036,1,1,1.0431,
11.979,12.5065,23.3965,0.0667,-452.9036,16.6816,1,1,1.0682,
11.999,12.5175,23.4075,0.0679,-452.6719,16.9675,1,1,1.0994,
12.019,12.5284,23.4184,0.0691,-452.4449,17.2728,1,1,1.1237,
12.039,12.5391,23.4291,0.0712,-452.2198,17.8034,1,1,1.1469,
12.059,12.5501,23.4401,0.0729,-451.9897,18.2189,1,1,1.1703,
12.079,12.5611,23.4511,0.074,-451.7589,18.4973,1,1,1.1956,
12.099,12.572,23.462,0.0746,-451.5305,18.6447,1,1,1.2237,
12.119,12.5826,23.4726,0.0759,-451.308,18.9724,1,1,1.2521,
12.139,12.5932,23.4832,0.0771,-451.0861,19.2677,1,1,1.2797,
12.159,12.6038,23.4938,0.0793,-450.8637,19.8349,1,1,1.3059,
12.179,12.6146,23.5046,0.0811,-450.6364,20.2806,1,1,1.3309,
12.199,12.6255,23.5155,0.083,-450.4088,20.7442,1,1,1.3545,
12.219,12.6361,23.5261,0.0836,-450.1857,20.9035,1,1,1.3769,
12.239,12.6467,23.5367,0.0845,-449.9651,21.1155,1,1,1.3988,
12.259,12.6573,23.5473,0.0854,-449.7421,21.3544,1,1,1.4208,
